place_id,place_name,user_id,user_name,created_at,rating,review_text,has_photo,keywords,helpful_count,visit_info,source_file,photo_count,방문 목적,동행자,child_friendly,solo_dining
1108215600,스시미즈기와 구영점,5e6f32cc8f87a842bcbbed37,쪄이주니,3.11.수,,"구영점 스시미즈기와 처음인데^^
메뉴구성도 알 차고 맛있게 잘 먹었어요~
아이들 그림그릴수있게 색연필이랑도
준비 되어있고~ 가족들끼리 방문해도
좋을 거 같아요!",False,음식이 맛있어요,0.0,점심에 방문 | 예약 없이 이용 | 10분 이내 | 데이트 | 연인・배우자,reviews_raw.csv,,데이트,"연인, 배우자",0,0
1108215600,스시미즈기와 구영점,5f29254e9ec8258e4a4abd64,잼니000,2.22.일,,"오랜만에 왔는데 양 많고 너무 맛있어요!!!!
구영리 초밥 맛집이에요 실속 푸짐세트 골고루 시켜서 다양하게 맛 볼 수 있어서 좋아요!",False,음식이 맛있어요,0.0,점심에 방문 | 예약 후 이용 | 바로 입장 | 가족모임 | 부모님,reviews_raw.csv,,가족모임,부모님,0,0
1108215600,스시미즈기와 구영점,5b9a7e4f18f39540b06c49a8,행복한 우리25,3.20.금,,"구성과 음식의 퀄리티 모두 좋아요
미나리 꼭 넣으세요",False,음식이 맛있어요,0.0,"저녁에 방문 | 예약 없이 이용 | 바로 입장 | 가족모임 | 연인・배우자, 아이",reviews_raw.csv,,가족모임,"연인, 배우자, 아이",1,0
1108215600,스시미즈기와 구영점,61920bcd82ac4f15faed04ec,ram****,3.2.월,,대체공휴일이라 낮시간이나서 스시를 먹으러왔어요 울산초밥맛집으로 검색하니 바로 근처에 이런맛집이 있어 너무 좋았어요 회스시도 너무 탱실탱실 맛있고 돌판미나리소바먹는데 차 가져온거 잊고 주류로 손이 갈 뻔 했어요ㅋㅋ너무맛있었습니다!,False,음식이 맛있어요,0.0,점심에 방문 | 예약 없이 이용 | 바로 입장 | 친목 | 연인・배우자,reviews_raw.csv,,친목,"연인, 배우자",0,0
1108215600,스시미즈기와 구영점,5bb7126327c22f0e77ede9a0,예닌닌,2.18.수,,"아기랑 같이오기 좋아요!
아기의자도 있고 그림그릴수 있게 색연필과 밑그림도 있어서 아이들이 지루함 없이 음식나올동안 기다릴수 있고 돈까스도 있어서 아이들이 좋아해요!
부모님은 스시도 먹을수 있고 일석이조~!",False,음식이 맛있어요,0.0,"저녁에 방문 | 예약 없이 이용 | 바로 입장 | 가족모임 | 아이, 부모님",reviews_raw.csv,,가족모임,"아이, 부모님",1,0
1108215600,스시미즈기와 구영점,640b5117d5a235021186b0e9,jn-****,4.1.수,,"난편이랑 오랜만에 데이트!!
둘이 먹을 때 양이 너무 많아서 남겼어요!
초밥도 맛있고 짬뽕은 불맛이 느껴져서 맛있어요^^
#구영리초밥맛집",False,음식이 맛있어요,0.0,점심에 방문 | 예약 없이 이용 | 바로 입장 | 데이트 | 연인・배우자,reviews_raw.csv,,데이트,"연인, 배우자",0,0
1108215600,스시미즈기와 구영점,5d6f0fae8f87a842bc743319,fbwls6776,2.21.토,,"항상 지나가다 봤었는데 드디어 와봤어요
치즈쭈꾸미 불맛이 너무 맛잇어요
울산구영리 맛집 인졍!
다음엔 초밥이랑 냉메밀? 먹으러 와보고 싶어요",False,음식이 맛있어요,0.0,점심에 방문 | 예약 없이 이용 | 바로 입장 | 데이트 | 연인・배우자,reviews_raw.csv,,데이트,"연인, 배우자",0,0
1108215600,스시미즈기와 구영점,616f84624f4bb26c818377fb,jun****,4.2.목,,울산 초밥 맛집..진짜 맛있어요,False,음식이 맛있어요,0.0,저녁에 방문 | 예약 없이 이용 | 바로 입장 | 친목 | 친구,reviews_raw.csv,,친목,친구,0,0
1108215600,스시미즈기와 구영점,5d7593b18f87a842bcd9224d,브라우니8722,3.27.금,,"아이생일이라 예약후 첨으로 방문했어요~
기념일이라 작고 예쁜 연어케이크도 주시고 음식도 빨리 나오고 맛있었어요😋
담번에 또 방문해야겠어요ㅎ",False,음식이 맛있어요,0.0,"저녁에 방문 | 예약 후 이용 | 바로 입장 | 기념일 | 아이, 지인・동료",reviews_raw.csv,,기념일,"아이, 지인, 동료",1,0
1108215600,스시미즈기와 구영점,5c3718215536a74434e7ffac,sor****,3.24.화,,"점심시간 지난 후라 바로 입장했고
야끼소바 맛있게 먹고 가요~
초밥도 신선해요^^",False,음식이 맛있어요,0.0,"점심에 방문 | 예약 없이 이용 | 바로 입장 | 나들이 | 연인・배우자, 부모님",reviews_raw.csv,,나들이,"연인, 배우자, 부모님",0,0
1108215600,스시미즈기와 구영점,5e2515f18f87a842bca7851c,yu****,3.28.토,,"자주오는곳이예요
아이와 와도 좋았어요!
맛있어요~",False,음식이 맛있어요,0.0,저녁에 방문 | 예약 없이 이용 | 30분 이내 | 일상 | 아이,reviews_raw.csv,,일상,아이,1,0
1108215600,스시미즈기와 구영점,5efe273f97c2663e9347d719,RALL,2.25.수,,"엄마 생신 기념으로 방문했어요
한판 스시 하나하나 다 맛있네요
연어 케이크도 예쁘고 맛있어요
좋은 시간 보내고 갑니다 감사합니다",False,음식이 맛있어요,0.0,"점심에 방문 | 예약 후 이용 | 바로 입장 | 가족모임, 기념일 | 부모님",reviews_raw.csv,,"가족모임, 기념일",부모님,0,0
1108215600,스시미즈기와 구영점,5dac27b48f87a842bca8f34a,웰코마스크,3.24.화,,"울산구영리에 진짜가성비초밥집입니다.
가격은저렴한데맛은너무고급스러워요.
직장동료분이랑 가족이랑 오기 너무좋습니다.
초밥도초밥이지만 면요리도 너무만족스럽습니다.",False,음식이 맛있어요,0.0,점심에 방문 | 예약 없이 이용 | 바로 입장 | 일상 | 지인・동료,reviews_raw.csv,,일상,"지인, 동료",0,0
1108215600,스시미즈기와 구영점,5efe436915c4bcd43058f8ae,복덩이61,1.12.월,,"지난번에는 못 봤던 생면 소바가 있어서
초밥이랑 같이 주문해봤어요.
육회랑 함께 먹으니 면도 쫄깃하고 정말 맛있더라고요.
역시 우리 동네 스시 맛집입니다 ^^

#구영리초밥맛집 #스시미즈가와 #우리동네맛집",False,음식이 맛있어요,0.0,저녁에 방문 | 예약 없이 이용 | 바로 입장 | 일상 | 아이,reviews_raw.csv,,일상,아이,1,0
1108215600,스시미즈기와 구영점,5c8117a8377ed2ccc18e9ca4,dai****,2.22.일,,몇년째 아이들가 자주 방문하고있어요. 초밥 실하고 맛있어요. 입짧은 막내도 여기 초밥은 너무 잘먹어요. 메뉴 다양해서 아이들데려오기 좋고 색칠할수있는 귀여운 초밥 그림과 색년필이 넉넉히 준비되어있어 아이들과와도 폰 찾지않고 얌전히 먹고갈수있어요. 오늘도 아이가 여기 오고싶다해서 들렸습니다. 다만 결제후 제공되는 쿠폰은 늘 14일 이내 사용이라 사용할수가없어서 아쉬워요~ 한달 또는 두달로 늘려주심 좋을것같아요!,False,음식이 맛있어요,0.0,점심에 방문 | 예약 없이 이용 | 바로 입장 | 일상 | 아이,reviews_raw.csv,,일상,아이,1,0
1108215600,스시미즈기와 구영점,605cb7ace43dd42eee50e7ef,l0vemeforevermore,4.1.수,,울산 구영리 초밥 맛집이에요! 그동안 배달로만 시켜 먹었는데 식당에서 먹으니 더더 맛있네요 재방문 의사 있습니다🙂,False,음식이 맛있어요,0.0,점심에 방문 | 예약 없이 이용 | 바로 입장 | 데이트 | 연인・배우자,reviews_raw.csv,,데이트,"연인, 배우자",0,0
1108215600,스시미즈기와 구영점,5f097e6f9ec8258e4a30962b,희서6012,4.7.화,,"!!구영리 초밥맛집!!
맛있게 잘먹었습니다:)",False,음식이 맛있어요,0.0,저녁에 방문 | 예약 없이 이용 | 바로 입장 | 친목 | 친구,reviews_raw.csv,,친목,친구,0,0
1108215600,스시미즈기와 구영점,61505af80bf3d15bffc5b194,박상민535,4.3.금,,울산초밥맛집⭐️🥳 맛있어요,False,음식이 맛있어요,0.0,점심에 방문 | 예약 없이 이용 | 바로 입장 | 데이트 | 연인・배우자,reviews_raw.csv,,데이트,"연인, 배우자",0,0
1108215600,스시미즈기와 구영점,5d96b9cd8f87a842bc5ec233,강씨아쟈,4.10.금,,"구영리 스시 맛집입니다
특히 돌판 미나리 야끼소바는 강추합니다",False,음식이 맛있어요,0.0,저녁에 방문 | 예약 없이 이용 | 바로 입장 | 데이트 | 연인・배우자,reviews_raw.csv,,데이트,"연인, 배우자",0,0
1108215600,스시미즈기와 구영점,600687cb403e01258ffd63b7,bluesky2007,2.12.목,,"아이의 생일기념으로 미즈기와에 왔어요
일단 음식이 넘 맛있고 생일기념으로
연어케이크도 받으니 기쁨이 두배에요
행복한 시간 보내고 갑니다 😆😆😆",False,음식이 맛있어요,0.0,"점심에 방문 | 예약 후 이용 | 바로 입장 | 기념일 | 아이, 연인・배우자",reviews_raw.csv,,기념일,"아이, 연인, 배우자",1,0
1108215600,스시미즈기와 구영점,5f92ebd9100bd5d566ef2f9e,지연7815,4.2.목,,"부모님이랑 같이 방문해서 맛있게 먹었어요.
양도 많고 치즈쭈꾸미초밥이 맛있었어요.",False,음식이 맛있어요,0.0,저녁에 방문 | 예약 없이 이용 | 바로 입장 | 가족모임 | 부모님,reviews_raw.csv,,가족모임,부모님,0,0
1108215600,스시미즈기와 구영점,5f2631cd9ec8258e4a45b32b,ang****,1.14.수,,인스타에서 야끼우동 맛있다는 동영상 보고 왔는데 진짜 맛있어요ㅜ 볶음밥도 주고 가성비 좋네요 초밥만 맛있느줄 알앗는데 사이드도 너무너무 만족스러워요 가족들이랑 오기에도 데이트하러 오기에도 추천합니다~ 구영리 스시 맛집이에요~~~,False,음식이 맛있어요,0.0,점심에 방문 | 예약 없이 이용 | 바로 입장 | 데이트 | 아이,reviews_raw.csv,,데이트,아이,1,0
1108215600,스시미즈기와 구영점,5f0610fcc39701d27e14a903,yel****,2.27.금,,"구영에살면서
첨와봤는데
초밥이너무맛나요^^
손님많은이유가있었네요
초밥이다양하고
짬뽕도너무맛나요
단골될수도있겠어요^^",False,음식이 맛있어요,0.0,점심에 방문 | 예약 없이 이용 | 바로 입장 | 데이트 | 연인・배우자,reviews_raw.csv,,데이트,"연인, 배우자",0,0
